gene_id	gene_name	ensembl_gene_id	gene_biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	source_accession	source_tissue	source_groups
GATD3A	GATD3A	ENSGALG00000019171	protein_coding	931.367586469916	0.230409813747297	0.0631394395768475	3.64922171136573	0.000263036016605852	0.00140449485159228	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000047203	ENSGALG00000047203	ENSGALG00000047203	protein_coding	930.891301213625	0.100224775813865	0.0969841420985847	1.03341405765064	0.30141017058658	0.488817063923257	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GTPBP10	GTPBP10	ENSGALG00000009035	protein_coding	930.233518347523	0.124299006535951	0.0732162576469797	1.69769680301434	0.0895650014802525	0.201437585470662	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MED16	MED16	ENSGALG00000001978	protein_coding	930.030825588145	0.0890778072797016	0.0572626004845155	1.55560185052702	0.11980279841834	0.251129800215218	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STMN2	STMN2	ENSGALG00000039690	protein_coding	929.825759589059	-1.54751800699	0.117005471008022	-13.2260311732253	6.20799493999289e-40	8.46566809981062e-38	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC4A2	SLC4A2	ENSGALG00000034284	protein_coding	928.692610776702	-0.399431962973786	0.061524800463965	-6.49221062013413	8.45858886839099e-11	1.26084260203044e-09	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SUFU	SUFU	ENSGALG00000008096	protein_coding	928.66270846686	0.248152903185271	0.0841996245060546	2.94719726650832	0.0032066856611148	0.0128613736706707	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PFDN6	PFDN6	ENSGALG00000048705	protein_coding	928.562693845628	-0.0760137879105127	0.0666074260608087	-1.14122091793663	0.253778001636981	0.43316361894779	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GNE	GNE	ENSGALG00000015331	protein_coding	928.39831769958	-0.053940017751634	0.0658811640984955	-0.818747186540163	0.412930668731884	0.601644809909435	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RBM6	RBM6	ENSGALG00000035578	protein_coding	928.035151624856	-0.0746999907547672	0.0574705325083414	-1.29979639120144	0.193670762713483	0.35704722889352	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CRELD1	CRELD1	ENSGALG00000042387	protein_coding	927.784574713305	-0.183964329508411	0.071827685737654	-2.56118970866371	0.0104314377357896	0.0352682923841995	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DGKZ	DGKZ	ENSGALG00000008380	protein_coding	927.585396076679	-0.188043835168855	0.0712060707201325	-2.64083993495358	0.00827007811578167	0.0289751532539079	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RHOT1	RHOT1	ENSGALG00000003397	protein_coding	927.560553305265	-0.000724751711779083	0.0582573759242859	-0.0124405141886412	0.990074161832123	0.995751010951504	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
EPHA7	EPHA7	ENSGALG00000015593	protein_coding	927.53240151839	-0.590725628278642	0.0936051410888471	-6.31082461291249	2.77552593271874e-10	3.89757080897873e-09	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CNOT10	CNOT10	ENSGALG00000011494	protein_coding	927.495688561354	-0.19141133282624	0.0819075308801605	-2.33691982616709	0.0194433532433838	0.059178470956266	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
EEA1	EEA1	ENSGALG00000011280	protein_coding	927.320622130648	0.048821336983877	0.081232127147779	0.601010200004492	0.547833192616945	0.716716262713894	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBALD1	UBALD1	ENSGALG00000007619	protein_coding	926.838199800693	-0.0973524226950908	0.0548579894570837	-1.77462615124185	0.0759596362786294	0.178496964356957	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000050158	ENSGALG00000050158	ENSGALG00000050158	protein_coding	926.6205549707	-0.20137338467318	0.0773927390600816	-2.60196740829717	0.00926906605265718	0.0319178433515745	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
THAP5	THAP5	ENSGALG00000009494	protein_coding	926.54072131838	-0.0572732402338181	0.0564344295073436	-1.01486345718025	0.310170919638333	0.498483878306519	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CELF5	CELF5	ENSGALG00000026716	protein_coding	926.481808024616	-0.29170152773944	0.0658970526186905	-4.42662480562452	9.57190101558087e-06	6.8671406587326e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NRN1	NRN1	ENSGALG00000043041	protein_coding	926.248234215007	-2.69588268439201	0.230931807273902	-11.6739340336712	1.73223469070081e-31	1.38064641672067e-29	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TGIF1	TGIF1	ENSGALG00000014795	protein_coding	926.089660209127	0.172244061901099	0.0616772914008901	2.79266579301525	0.00522756710229742	0.0195660176356462	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TADA3	TADA3	ENSGALG00000006688	protein_coding	925.289654376942	0.0225518602460275	0.0656354575335424	0.343592641744024	0.731152659216237	0.849106085806776	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DYNLL2	DYNLL2	ENSGALG00000005522	protein_coding	925.062896093281	0.189490822146182	0.0867973023597141	2.18314183729898	0.0290253664077979	0.0824605746497578	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STIM1	STIM1	ENSGALG00000041762	protein_coding	924.795165239066	0.0311200814997699	0.0632943015192043	0.491672721758809	0.622950725036087	0.773922057331309	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBE2E2	UBE2E2	ENSGALG00000033593	protein_coding	924.53198623694	-0.119818035062897	0.0626509140183008	-1.91247066288446	0.055815852028622	0.139819990981573	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000054865	ENSGALG00000054865	ENSGALG00000054865	protein_coding	924.298318842865	0.0530950403787036	0.0670470170153391	0.791907570870102	0.428414572188451	0.614560844637525	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000034376	ENSGALG00000034376	ENSGALG00000034376	protein_coding	923.632481003021	-0.192170083622701	0.079928874585474	-2.40426359834704	0.0162050835598378	0.051113070751169	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
POLE2	POLE2	ENSGALG00000012237	protein_coding	923.615748419347	0.0854710419876415	0.0747240956744476	1.14382169789	0.252697589425078	0.431799943555041	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
WDR18	WDR18	ENSGALG00000021637	protein_coding	923.364926771931	0.116417321986107	0.0556831947436112	2.09070838198385	0.0365542131597195	0.0998661509929841	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000053041	ENSGALG00000053041	ENSGALG00000053041	protein_coding	923.076767706536	-0.0428240584666144	0.0822089030801465	-0.520917526716841	0.602424225334953	0.7598319859254	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZBTB39	ZBTB39	ENSGALG00000035502	protein_coding	922.325048286393	-0.0470572600838411	0.059616377522813	-0.789334441963268	0.429916561425988	0.616044503164958	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SAAL1	SAAL1	ENSGALG00000026111	protein_coding	922.248233707611	0.0902780194898281	0.0776284899924603	1.16294957558232	0.244849961547642	0.422579833207682	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ARFGAP3	ARFGAP3	ENSGALG00000014140	protein_coding	922.119568122271	0.181563216370678	0.080036302982498	2.2685107832927	0.0232980925218932	0.0688451337344922	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TAPT1	TAPT1	ENSGALG00000014486	protein_coding	922.002422711032	-0.0662289011489176	0.0638190513037474	-1.037760665443	0.299381493628639	0.487108871298276	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RAE1	RAE1	ENSGALG00000007653	protein_coding	921.956007708339	0.0502872291535107	0.0551454292235055	0.911902035428822	0.361820289989033	0.552253686757483	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PSMG1	PSMG1	ENSGALG00000016062	protein_coding	921.142341933914	0.0830794188452939	0.0746126983836506	1.11347559658154	0.265504223460257	0.447882813561022	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PLBD2	PLBD2	ENSGALG00000008319	protein_coding	921.008355000389	-0.0817744737867686	0.0621156317215592	-1.31648783921787	0.188010357397891	0.348933629811823	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DTD1	DTD1	ENSGALG00000008808	protein_coding	920.860339106997	0.0715058964994497	0.066413548627189	1.07667634055886	0.281624885789162	0.466701071057612	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000037493	ENSGALG00000037493	ENSGALG00000037493	lncRNA	920.637027697372	-1.17263767993084	0.0978559906463048	-11.9832998693895	4.34670586777151e-33	3.99325004852377e-31	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000013765	ENSGALG00000013765	ENSGALG00000013765	protein_coding	920.419763398575	-0.230618956566507	0.0709637811472225	-3.24981212723236	0.00115481272333015	0.00523701119400567	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000033573	ENSGALG00000033573	ENSGALG00000033573	protein_coding	919.568997528353	-0.0277034989160701	0.0626397084723615	-0.44226736668632	0.658295742474076	0.799404422517919	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SMC6	SMC6	ENSGALG00000016467	protein_coding	919.430437257753	0.159790214343564	0.0692622129018002	2.30703305090922	0.0210529776598932	0.0631842718455015	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
G6PC3	G6PC3	ENSGALG00000054002	protein_coding	919.303022863594	-0.106153622400515	0.0724280177155111	-1.46564307223586	0.142745550543277	0.28534397443116	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
C1H12ORF57	C1H12ORF57	ENSGALG00000014555	protein_coding	918.945877853685	0.0274122144718214	0.0673853221162564	0.406798003050702	0.684156353548921	0.816070071151596	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NEDD1	NEDD1	ENSGALG00000031699	protein_coding	918.840109155654	0.166524971652154	0.0556162897195242	2.99417621153709	0.00275186963911795	0.0112071592512375	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SCUBE3	SCUBE3	ENSGALG00000002675	protein_coding	918.607462318966	0.214406032681462	0.0691051245444983	3.10260684854712	0.00191824287616654	0.00819655554552922	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
YJU2	YJU2	ENSGALG00000041520	protein_coding	918.5939471767	-0.0138254597810867	0.0735741870447852	-0.187911825280122	0.850945772639369	0.920780372221402	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TSPAN6	TSPAN6	ENSGALG00000006808	protein_coding	918.087512495254	0.199450309041235	0.0751095466105914	2.65545883368586	0.00792005996560754	0.0279225705311411	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZNF821	ZNF821	ENSGALG00000000817	protein_coding	917.688223308945	-0.219536593001638	0.0649521513270456	-3.37997415814963	0.000724926454317521	0.00348104298765126	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CDC73	CDC73	ENSGALG00000002469	protein_coding	917.543602404319	0.174377576488886	0.0711991292345584	2.44915321807402	0.014319252166165	0.0459537684428038	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MRPL17	MRPL17	ENSGALG00000002605	protein_coding	917.155273975301	0.0774865186672337	0.0999037606488684	0.775611630272613	0.437978331252596	0.624023489675461	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
METTL14	METTL14	ENSGALG00000012000	protein_coding	916.87729577523	0.118365811903332	0.0511007679010636	2.31632158899256	0.020540716433917	0.061998652144911	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CNOT2	CNOT2	ENSGALG00000010042	protein_coding	916.689732616761	0.105421490332117	0.0617657442287428	1.70679543569814	0.0878600810941539	0.198961820900163	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STX10	STX10	ENSGALG00000003880	protein_coding	916.641276514604	-0.18302387235226	0.0728721231299669	-2.51157595649901	0.0120193416957163	0.0395919247591487	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000031564	ENSGALG00000031564	ENSGALG00000031564	protein_coding	916.338718018369	-0.64429762196018	0.0988361623214913	-6.51884499384374	7.08508225627283e-11	1.0597267419301e-09	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
EXO1	EXO1	ENSGALG00000010748	protein_coding	916.111801743256	0.523833099201399	0.071268652106723	7.35011935425652	1.98029945689079e-13	3.86645716107704e-12	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MTA3	MTA3	ENSGALG00000009925	protein_coding	916.003055631533	-0.00457660411359426	0.0651996442581818	-0.0701936976139245	0.944039490529449	0.97079116927015	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
AP5M1	AP5M1	ENSGALG00000012101	protein_coding	915.672986205254	0.10640759578526	0.0645021407362752	1.64967541496523	0.09900934117487	0.217740714401834	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NENF	NENF	ENSGALG00000009821	protein_coding	915.491856633663	0.243308842285551	0.0626741391121065	3.8821249997601	0.00010354762351706	0.000606111257038994	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PLPBP	PLPBP	ENSGALG00000003101	protein_coding	915.43396354726	0.012899378762904	0.0704948819130385	0.182983195557608	0.854811204001658	0.922684408252361	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TARSL2	TARSL2	ENSGALG00000003985	protein_coding	915.297596680412	0.189337591806232	0.0559726728568831	3.38267912076221	0.000717824498052431	0.00345359057704112	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
KLHL36	KLHL36	ENSGALG00000005651	protein_coding	914.301440476419	-0.675777290680795	0.0664968918460855	-10.1625395100414	2.91386125704212e-24	1.44492750686563e-22	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
YEATS4	YEATS4	ENSGALG00000029135	protein_coding	914.179902315179	-0.0658710211349384	0.0698576494378685	-0.942932115022338	0.345715626917249	0.535825454434433	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PLAGL1	PLAGL1	ENSGALG00000013754	protein_coding	914.145179672925	0.414388324319157	0.0800327320190229	5.17773558224479	2.24595244382538e-07	2.15401647840505e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ANKRD6	ANKRD6	ENSGALG00000015768	protein_coding	913.956396252615	0.303672197864987	0.0927179745196017	3.27522467394699	0.00105577970947254	0.00483564283097431	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000002461	ENSGALG00000002461	ENSGALG00000002461	protein_coding	913.911512360606	-0.048866852146211	0.0605495618257012	-0.807055421588016	0.419634553631186	0.607155266381992	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PEPD	PEPD	ENSGALG00000004899	protein_coding	913.689150828663	0.156108725380671	0.0711299416708146	2.19469778427675	0.0281852837852583	0.0803879294888373	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DCLRE1A	DCLRE1A	ENSGALG00000008938	protein_coding	913.264568984988	0.00859199879990177	0.0719352176014128	0.119440784172077	0.904926151446775	0.949908189981158	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000013590	ENSGALG00000013590	ENSGALG00000013590	protein_coding	913.175934869162	-0.0464266334787029	0.0709142114259011	-0.654687298147771	0.512669104873315	0.687827765223959	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
WDR45B	WDR45B	ENSGALG00000001563	protein_coding	913.129327162785	0.0565492087821807	0.0564221481077495	1.00225196449785	0.31622191601641	0.504769414180744	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ATAD2	ATAD2	ENSGALG00000034348	protein_coding	912.768344004395	0.407630862451058	0.0694200527332741	5.87194688568242	4.30706751116679e-09	5.35850772682938e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000013430	ENSGALG00000013430	ENSGALG00000013430	protein_coding	912.539806404931	-0.0634281354124805	0.0987287205152864	-0.642448672295513	0.52058190580871	0.693848335910398	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SPOCK2	SPOCK2	ENSGALG00000049951	protein_coding	912.484562381552	-0.461440316100625	0.082671500869979	-5.5816129046254	2.38298281087002e-08	2.64262801548514e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000031002	ENSGALG00000031002	ENSGALG00000031002	protein_coding	912.48124353229	-0.381028398333112	0.0695981383745817	-5.47469238735083	4.38272262605913e-08	4.6476563449491e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UTP4	UTP4	ENSGALG00000000638	protein_coding	911.766184130029	0.103182135875434	0.0833721125417589	1.23760970820732	0.215860812961926	0.385931628623417	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RGS14	RGS14	ENSGALG00000003113	protein_coding	911.235090866495	-0.183401334420234	0.0638739687148201	-2.87130012601959	0.00408787204880348	0.0158247519653726	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CRELD2	CRELD2	ENSGALG00000008551	protein_coding	910.736983670152	0.440980856971261	0.0770697395624022	5.72184179517312	1.0537540982998e-08	1.23693865405669e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STX5	STX5	ENSGALG00000050150	protein_coding	910.310207354815	-0.123126001167122	0.0635925610057496	-1.93616987930381	0.0528468982340124	0.134075960563181	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ANAPC16	ANAPC16	ENSGALG00000004410	protein_coding	910.129847244016	-0.00639345794068069	0.0689304605766258	-0.092752288134989	0.92610035608863	0.961681484577421	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
